<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
USDRUB_TOM,D,2020-05-05,000000,74.2725,74.45,73.5475,73.75,1568024000,0
USDRUB_TOM,D,2020-05-06,000000,73.455,75.015,73.29,74.58,3570403000,0
USDRUB_TOM,D,2020-05-07,000000,74.4325,74.4875,73.58,74.1,2780780000,0
USDRUB_TOM,D,2020-05-08,000000,73.995,74.0125,73.1,73.4,2197090000,0
USDRUB_TOM,D,2020-05-12,000000,73.7,73.8,72.9725,73.71,2373291000,0
USDRUB_TOM,D,2020-05-13,000000,73.575,74.29,73.0875,73.94,2753465000,0
USDRUB_TOM,D,2020-05-14,000000,73.95,74.495,73.43,73.48,3151189000,0
USDRUB_TOM,D,2020-05-15,000000,73.48,73.875,73.01,73.58,2480975000,0
USDRUB_TOM,D,2020-05-18,000000,73.1,73.1725,72.57,72.6775,2465444000,0
USDRUB_TOM,D,2020-05-19,000000,72.5025,72.73,72.205,72.465,2812869000,0
USDRUB_TOM,D,2020-05-20,000000,72.51,72.6075,71.0775,71.09,3245757000,0
USDRUB_TOM,D,2020-05-21,000000,71.11,71.225,70.6,70.9675,3686670000,0
USDRUB_TOM,D,2020-05-22,000000,71.5525,72.1125,71.33,71.64,3038923000,0
USDRUB_TOM,D,2020-05-25,000000,71.53,71.8475,71.4075,71.65,1747603000,0
USDRUB_TOM,D,2020-05-26,000000,71.185,71.485,70.605,70.78,2605307000,0
USDRUB_TOM,D,2020-05-27,000000,71.0675,71.485,70.7925,71.01,2964432000,0
USDRUB_TOM,D,2020-05-28,000000,71.0025,71.21,70.1375,70.485,2823851000,0
USDRUB_TOM,D,2020-05-29,000000,70.825,70.8575,70.12,70.1425,2281533000,0
USDRUB_TOM,D,2020-06-01,000000,69.92,69.9875,69.1175,69.12,2650869000,0
USDRUB_TOM,D,2020-06-02,000000,69.02,69.15,68.5725,68.73,2577781000,0
USDRUB_TOM,D,2020-06-03,000000,68.585,68.9375,68.2125,68.665,3301237000,0
USDRUB_TOM,D,2020-06-04,000000,68.9225,69.555,68.8125,69.1525,3388194000,0
USDRUB_TOM,D,2020-06-05,000000,68.86,68.87,68.26,68.7,2664115000,0
USDRUB_TOM,D,2020-06-08,000000,68.3575,68.6425,68.04,68.2,2367996000,0
USDRUB_TOM,D,2020-06-09,000000,68.52,68.9525,68.3875,68.585,2555552000,0
USDRUB_TOM,D,2020-06-10,000000,68.6175,68.94,68.2,68.5,2392012000,0
USDRUB_TOM,D,2020-06-11,000000,68.9375,70.28,68.8125,70.2,3318993000,0
USDRUB_TOM,D,2020-06-15,000000,70.49,70.6975,69.54,69.5775,2646908000,0
USDRUB_TOM,D,2020-06-16,000000,69.74,69.965,69.18,69.6175,3011438000,0
USDRUB_TOM,D,2020-06-17,000000,69.545,69.8925,69.3675,69.74,2007393000,0
USDRUB_TOM,D,2020-06-18,000000,69.695,69.975,69.155,69.8625,2452258000,0
USDRUB_TOM,D,2020-06-19,000000,69.5225,69.72,69.175,69.4375,2277089000,0
USDRUB_TOM,D,2020-06-22,000000,69.5525,69.6,68.97,69.02,2004518000,0
USDRUB_TOM,D,2020-06-23,000000,69.05,69.055,68.55,68.8625,2225182000,0
USDRUB_TOM,D,2020-06-25,000000,69.6625,69.7375,69.0125,69.02,3029705000,0
USDRUB_TOM,D,2020-06-26,000000,69.11,69.9975,69.0475,69.8,2304365000,0
USDRUB_TOM,D,2020-06-29,000000,69.84,70.4475,69.595,69.99,2929536000,0
USDRUB_TOM,D,2020-06-30,000000,70.22,71.3375,70.1675,71.2775,3320429000,0
USDRUB_TOM,D,2020-07-02,000000,71,71,70.185,70.5525,2501081000,0
USDRUB_TOM,D,2020-07-03,000000,70.1125,71.6675,70.1125,71.37,2637222000,0
USDRUB_TOM,D,2020-07-06,000000,70.92,72.1,70.7975,71.8275,3055304000,0
USDRUB_TOM,D,2020-07-07,000000,71.95,72.3125,71.2375,71.4725,2705695000,0
USDRUB_TOM,D,2020-07-08,000000,71.4875,71.5725,71.0325,71.11,2097513000,0
USDRUB_TOM,D,2020-07-09,000000,71.075,71.0875,70.4925,70.915,2565112000,0
USDRUB_TOM,D,2020-07-10,000000,71.235,71.445,70.6375,70.7275,2145000000,0
USDRUB_TOM,D,2020-07-13,000000,70.6325,71.05,70.4725,70.97,2140856000,0
USDRUB_TOM,D,2020-07-14,000000,70.915,71.345,70.8275,70.865,2642049000,0
USDRUB_TOM,D,2020-07-15,000000,70.74,71.115,70.6525,70.99,2584529000,0
USDRUB_TOM,D,2020-07-16,000000,71.2,71.6,71.0525,71.53,2019096000,0
USDRUB_TOM,D,2020-07-17,000000,71.5925,72,71.555,71.8725,2108362000,0
USDRUB_TOM,D,2020-07-20,000000,71.8475,72.1525,71.3125,71.3325,1855677000,0
USDRUB_TOM,D,2020-07-21,000000,71.06,71.1375,70.54,70.705,2095952000,0
USDRUB_TOM,D,2020-07-22,000000,70.72,71.29,70.5975,71.0575,2393425000,0
USDRUB_TOM,D,2020-07-23,000000,70.965,71.63,70.8175,71.47,2684715000,0
USDRUB_TOM,D,2020-07-24,000000,71.52,72.0075,71.34,71.735,2686613000,0
USDRUB_TOM,D,2020-07-27,000000,71.5375,71.9475,71.4375,71.5725,2275039000,0
USDRUB_TOM,D,2020-07-28,000000,71.7575,72.695,71.61,72.59,2676463000,0
USDRUB_TOM,D,2020-07-29,000000,72.4725,72.885,72.07,72.57,2649078000,0
USDRUB_TOM,D,2020-07-30,000000,73.0925,73.7875,73.0625,73.17,3024432000,0
USDRUB_TOM,D,2020-07-31,000000,73.425,74.5025,73.2825,74.42,2820255000,0
USDRUB_TOM,D,2020-08-03,000000,74.455,74.68,73.1,73.1125,2659447000,0
USDRUB_TOM,D,2020-08-04,000000,72.975,74.0325,72.92,73.56,2198150000,0
USDRUB_TOM,D,2020-08-05,000000,73.2075,73.485,72.6375,72.88,2734325000,0
USDRUB_TOM,D,2020-08-06,000000,72.88,73.615,72.6675,73.2825,2700378000,0
USDRUB_TOM,D,2020-08-07,000000,73.705,73.925,73.32,73.7275,2446978000,0
USDRUB_TOM,D,2020-08-10,000000,73.845,74.01,73.35,73.4725,1576968000,0
USDRUB_TOM,D,2020-08-11,000000,73.515,73.5675,72.6975,73.11,1977294000,0
USDRUB_TOM,D,2020-08-12,000000,73.2,73.835,73.005,73.7125,2130167000,0
USDRUB_TOM,D,2020-08-13,000000,73.48,73.78,72.915,72.9425,2295981000,0
USDRUB_TOM,D,2020-08-14,000000,72.95,73.4875,72.8,72.875,2163216000,0
USDRUB_TOM,D,2020-08-17,000000,72.945,73.8025,72.7725,73.735,2490629000,0
USDRUB_TOM,D,2020-08-18,000000,73.5575,73.7275,72.9425,73.16,2240165000,0
USDRUB_TOM,D,2020-08-19,000000,73.105,73.5825,73.035,73.3025,1971098000,0
USDRUB_TOM,D,2020-08-20,000000,73.405,74.195,73.3825,73.79,3000735000,0
USDRUB_TOM,D,2020-08-21,000000,73.855,75.01,73.6525,74.8,2667038000,0
USDRUB_TOM,D,2020-08-24,000000,74.5225,74.6675,74.1575,74.6675,1796102000,0
USDRUB_TOM,D,2020-08-25,000000,74.585,75.7325,74.32,75.3275,2484640000,0
USDRUB_TOM,D,2020-08-26,000000,75.43,76.0025,75.35,75.3775,2345364000,0
USDRUB_TOM,D,2020-08-27,000000,75.4275,75.5375,74.725,74.965,3019182000,0
USDRUB_TOM,D,2020-08-28,000000,74.565,74.795,74,74.0125,2066230000,0
USDRUB_TOM,D,2020-08-31,000000,74.24,74.5475,73.605,74.075,2700131000,0
USDRUB_TOM,D,2020-09-01,000000,73.675,73.77,73.36,73.5775,2352866000,0
USDRUB_TOM,D,2020-09-02,000000,73.7575,75.72,73.6375,75.41,3688775000,0
USDRUB_TOM,D,2020-09-03,000000,75.5075,75.85,74.87,75.28,3268908000,0
USDRUB_TOM,D,2020-09-04,000000,75.3075,75.68,74.925,75.4325,2597209000,0
USDRUB_TOM,D,2020-09-07,000000,75.59,76.26,75.44,75.77,2646803000,0
USDRUB_TOM,D,2020-09-08,000000,75.9425,76.595,75.7175,76.28,3746697000,0
USDRUB_TOM,D,2020-09-09,000000,76.375,76.49,75.2775,75.325,2826653000,0
USDRUB_TOM,D,2020-09-10,000000,75.36,75.6825,74.6675,75.2525,2891984000,0
USDRUB_TOM,D,2020-09-11,000000,75.15,75.15,74.74,75.05,2334809000,0
USDRUB_TOM,D,2020-09-14,000000,74.845,75.5375,74.575,75.2725,2288894000,0
USDRUB_TOM,D,2020-09-15,000000,74.95,75.3825,74.8425,74.99,2551273000,0
USDRUB_TOM,D,2020-09-16,000000,74.965,75.11,74.655,74.97,2345915000,0
USDRUB_TOM,D,2020-09-17,000000,75.275,75.45,74.9225,75.17,2441041000,0
USDRUB_TOM,D,2020-09-18,000000,74.9775,75.775,74.93,75.745,2739259000,0
USDRUB_TOM,D,2020-09-21,000000,75.6575,76.555,75.545,76.13,3370276000,0
USDRUB_TOM,D,2020-09-22,000000,76.3675,76.475,75.715,76.1075,3350917000,0
USDRUB_TOM,D,2020-09-23,000000,76.2575,77.115,76.1775,77.0825,4070592000,0
USDRUB_TOM,D,2020-09-24,000000,77.2,77.49,76.87,77.14,3892107000,0
USDRUB_TOM,D,2020-09-25,000000,76.88,78.5,76.6475,78.2075,5224484000,0
USDRUB_TOM,D,2020-09-28,000000,78.15,79.3,78.06,79.08,3634531000,0
USDRUB_TOM,D,2020-09-29,000000,79.2575,79.975,78.455,79.0775,4338078000,0
USDRUB_TOM,D,2020-09-30,000000,79.32,79.4,77.56,77.63,3301937000,0
USDRUB_TOM,D,2020-10-01,000000,77.09,77.635,77,77.365,2847884000,0
USDRUB_TOM,D,2020-10-02,000000,77.785,78.82,77.33,78.2025,3741623000,0
USDRUB_TOM,D,2020-10-05,000000,77.99,78.88,77.8225,78.105,2424210000,0
USDRUB_TOM,D,2020-10-06,000000,78.1775,79.25,77.6175,78.465,2553256000,0
USDRUB_TOM,D,2020-10-07,000000,78.17,78.485,77.91,78.0225,2455585000,0
USDRUB_TOM,D,2020-10-08,000000,77.8,78.11,77.2925,77.3575,2772310000,0
USDRUB_TOM,D,2020-10-09,000000,77.2575,77.3325,76.66,76.7675,3093435000,0
USDRUB_TOM,D,2020-10-12,000000,76.9275,77.265,76.84,77.105,2167192000,0
USDRUB_TOM,D,2020-10-13,000000,77.21,77.44,76.8575,77.05,2524859000,0
USDRUB_TOM,D,2020-10-14,000000,77.1525,77.7425,77.1,77.64,2824691000,0
USDRUB_TOM,D,2020-10-15,000000,77.9525,78.47,77.8275,78.075,3034402000,0
USDRUB_TOM,D,2020-10-16,000000,78.1275,78.365,77.75,77.9375,2637690000,0
USDRUB_TOM,D,2020-10-19,000000,78.075,78.0775,77.43,77.665,2148763000,0
USDRUB_TOM,D,2020-10-20,000000,77.76,78.0725,77.285,77.34,2694552000,0
USDRUB_TOM,D,2020-10-21,000000,77.1025,77.3125,76.5725,76.725,2850602000,0
USDRUB_TOM,D,2020-10-22,000000,76.965,77.2375,76.37,76.5825,3088321000,0
USDRUB_TOM,D,2020-10-23,000000,76.77,76.9,76.1125,76.125,3362250000,0
USDRUB_TOM,D,2020-10-26,000000,76.54,76.62,76.01,76.38,3016783000,0
USDRUB_TOM,D,2020-10-27,000000,76.32,77.31,76.24,77.31,3076704000,0
USDRUB_TOM,D,2020-10-28,000000,77.485,79.2425,77.39,79.23,4725858000,0
USDRUB_TOM,D,2020-10-29,000000,78.78,79.63,78.585,78.875,4403526000,0
USDRUB_TOM,D,2020-10-30,000000,79.1,79.59,78.765,79.53,3408825000,0
USDRUB_TOM,D,2020-11-02,000000,79.9,80.9525,79.865,80.55,3807817000,0
USDRUB_TOM,D,2020-11-03,000000,80.3075,80.395,79.045,79.345,3476416000,0
USDRUB_TOM,D,2020-11-05,000000,78.0975,78.815,76.7775,77,4325019000,0
USDRUB_TOM,D,2020-11-06,000000,77.1875,77.9275,76.97,77.41,3552069000,0
USDRUB_TOM,D,2020-11-09,000000,77.33,77.3525,75.75,76.28,5482354000,0
USDRUB_TOM,D,2020-11-10,000000,76.5875,76.945,76.1225,76.55,3807215000,0
USDRUB_TOM,D,2020-11-11,000000,76.4475,77.1875,76.0475,77.1325,3248929000,0
USDRUB_TOM,D,2020-11-12,000000,77.36,77.55,76.6325,77.37,3942153000,0
USDRUB_TOM,D,2020-11-13,000000,77.3525,77.7125,77.1475,77.3875,2668362000,0
USDRUB_TOM,D,2020-11-16,000000,77.1775,77.19,76.15,76.16,3362650000,0
USDRUB_TOM,D,2020-11-17,000000,76.285,76.68,76.105,76.22,3019705000,0
USDRUB_TOM,D,2020-11-18,000000,76.32,76.36,75.5225,76.06,4381033000,0
USDRUB_TOM,D,2020-11-19,000000,76.1475,76.6125,76.04,76.05,3503334000,0
USDRUB_TOM,D,2020-11-20,000000,76.185,76.275,75.84,76.2,3061432000,0
USDRUB_TOM,D,2020-11-23,000000,76.0575,76.5375,75.5725,76.175,3748614000,0
USDRUB_TOM,D,2020-11-24,000000,75.85,76.1675,75.3475,75.48,3887132000,0
USDRUB_TOM,D,2020-11-25,000000,75.52,75.98,75.32,75.5625,3509195000,0
USDRUB_TOM,D,2020-11-26,000000,75.51,75.765,75.3025,75.715,2641305000,0
USDRUB_TOM,D,2020-11-27,000000,75.6975,76.32,75.57,75.8525,3372745000,0
USDRUB_TOM,D,2020-11-30,000000,76.3,76.59,75.795,76.39,3680100000,0
USDRUB_TOM,D,2020-12-01,000000,76.17,76.445,75.55,75.8475,3823950000,0
USDRUB_TOM,D,2020-12-02,000000,75.79,75.9625,75.07,75.07,3660812000,0
USDRUB_TOM,D,2020-12-03,000000,75.1175,75.41,74.2625,74.45,3932798000,0
USDRUB_TOM,D,2020-12-04,000000,74.43,74.43,73.7575,74.05,3885190000,0
USDRUB_TOM,D,2020-12-07,000000,74.2675,74.52,73.3,73.64,3863600000,0
USDRUB_TOM,D,2020-12-08,000000,73.69,73.855,73.0475,73.505,3464433000,0
USDRUB_TOM,D,2020-12-09,000000,73.255,74.05,73.1625,73.86,3565333000,0
USDRUB_TOM,D,2020-12-10,000000,73.7,73.91,72.96,73.0475,3415618000,0
USDRUB_TOM,D,2020-12-11,000000,73.105,73.415,72.85,72.945,2911302000,0
USDRUB_TOM,D,2020-12-14,000000,72.9975,73.985,72.785,73.87,3930080000,0
USDRUB_TOM,D,2020-12-15,000000,73.5775,73.8425,73.3,73.3925,3113584000,0
USDRUB_TOM,D,2020-12-16,000000,73.3925,73.71,73.25,73.3475,2861307000,0
USDRUB_TOM,D,2020-12-17,000000,73.205,73.205,72.6475,72.8325,3032036000,0
USDRUB_TOM,D,2020-12-18,000000,73.1375,73.8925,73.0075,73.3475,3657798000,0
USDRUB_TOM,D,2020-12-21,000000,73.915,75.8,73.8,74.8,5134203000,0
USDRUB_TOM,D,2020-12-22,000000,75,75.91,74.99,75.91,3937286000,0
USDRUB_TOM,D,2020-12-23,000000,75.845,75.845,74.72,75.08,3528209000,0
USDRUB_TOM,D,2020-12-24,000000,75.0675,75.46,73.84,73.895,3312385000,0
USDRUB_TOM,D,2020-12-25,000000,73.6425,74.225,73.6225,74.17,1493229000,0
USDRUB_TOM,D,2020-12-28,000000,74.1425,74.1425,73.5275,73.77,2766477000,0
USDRUB_TOM,D,2020-12-29,000000,73.7925,74.1,73.365,74.0375,2923269000,0
USDRUB_TOM,D,2020-12-30,000000,73.5825,74.99,73.525,74.415,3456437000,0
USDRUB_TOM,D,2021-01-04,000000,74.135,74.405,73.055,74.33,2196588000,0
USDRUB_TOM,D,2021-01-05,000000,74.1125,75.2875,73.85,74.04,2696328000,0
USDRUB_TOM,D,2021-01-06,000000,73.78,74.2075,73.3975,73.9225,2002842000,0
USDRUB_TOM,D,2021-01-08,000000,74.265,74.835,73.8175,74.155,2341573000,0
USDRUB_TOM,D,2021-01-11,000000,74.4325,75,74.265,74.66,3943607000,0
USDRUB_TOM,D,2021-01-12,000000,74.46,74.46,73.5,73.54,3501136000,0
USDRUB_TOM,D,2021-01-13,000000,73.5,73.98,73.375,73.7475,3171863000,0
USDRUB_TOM,D,2021-01-14,000000,73.77,74.01,73.1025,73.21,3229002000,0
USDRUB_TOM,D,2021-01-15,000000,73.455,73.8875,73.2625,73.645,3269638000,0
USDRUB_TOM,D,2021-01-18,000000,74.0075,74.38,73.77,73.995,3006420000,0
USDRUB_TOM,D,2021-01-19,000000,73.8275,73.935,73.2275,73.68,2835426000,0
USDRUB_TOM,D,2021-01-20,000000,73.68,73.6875,73.21,73.52,2580472000,0
USDRUB_TOM,D,2021-01-21,000000,73.27,74.1,73.2,73.845,3281377000,0
USDRUB_TOM,D,2021-01-22,000000,74.0675,75.3625,74.0675,75.3,4567485000,0
USDRUB_TOM,D,2021-01-25,000000,74.9325,75.8675,74.53,75.3675,4163717000,0
USDRUB_TOM,D,2021-01-26,000000,75.555,75.79,74.9325,75.085,3617354000,0
USDRUB_TOM,D,2021-01-27,000000,75.0675,75.9825,74.84,75.85,4408994000,0
USDRUB_TOM,D,2021-01-28,000000,75.8425,76.5,75.6775,75.9575,4448492000,0
USDRUB_TOM,D,2021-01-29,000000,76.2325,76.355,75.2325,75.755,4177465000,0
USDRUB_TOM,D,2021-02-01,000000,75.5975,76.2,75.35,76.1475,3338404000,0
USDRUB_TOM,D,2021-02-02,000000,75.9925,76.24,75.31,76.225,3651471000,0
USDRUB_TOM,D,2021-02-03,000000,75.93,76.3425,75.77,75.9275,2924119000,0
USDRUB_TOM,D,2021-02-04,000000,76.02,76.055,75.3025,75.505,3325134000,0
USDRUB_TOM,D,2021-02-05,000000,75.44,75.4675,74.5125,74.645,3325226000,0
USDRUB_TOM,D,2021-02-08,000000,74.5,74.5775,74.15,74.3,2818242000,0
USDRUB_TOM,D,2021-02-09,000000,74.0525,74.26,73.86,73.8875,3172373000,0
USDRUB_TOM,D,2021-02-10,000000,73.865,74.02,73.615,73.945,3134934000,0
USDRUB_TOM,D,2021-02-11,000000,73.8475,73.865,73.5225,73.605,2092206000,0
USDRUB_TOM,D,2021-02-12,000000,73.83,74.4725,73.5,73.7175,4016662000,0
USDRUB_TOM,D,2021-02-15,000000,73.38,73.49,73.125,73.325,2266289000,0
USDRUB_TOM,D,2021-02-16,000000,73.28,73.91,73.14,73.64,3354717000,0
USDRUB_TOM,D,2021-02-17,000000,73.7675,74.2,73.55,73.71,3338884000,0
USDRUB_TOM,D,2021-02-18,000000,73.805,74.1675,73.5125,73.91,3299953000,0
USDRUB_TOM,D,2021-02-19,000000,73.9525,74.2,73.8,74.125,3139613000,0
USDRUB_TOM,D,2021-02-20,000000,74.12,74.185,73.865,74.08,531365000,0
USDRUB_TOM,D,2021-02-22,000000,74.19,75.075,74.0675,74.3,2274252000,0
USDRUB_TOM,D,2021-02-24,000000,74.0175,74.0325,73.4,73.54,3478001000,0
USDRUB_TOM,D,2021-02-25,000000,73.3875,74.8475,73.325,74.75,4263692000,0
USDRUB_TOM,D,2021-02-26,000000,74.6375,74.925,74.2475,74.63,4977519000,0
USDRUB_TOM,D,2021-03-01,000000,74.25,74.4975,73.9,74.165,3543895000,0
USDRUB_TOM,D,2021-03-02,000000,74.33,74.7275,73.5975,73.81,4189786000,0
USDRUB_TOM,D,2021-03-03,000000,73.815,74.0625,73.4,73.97,2939534000,0
USDRUB_TOM,D,2021-03-04,000000,73.97,74.98,73.35,74.7,4186600000,0
USDRUB_TOM,D,2021-03-05,000000,74.505,74.785,74.105,74.2025,4517162000,0
USDRUB_TOM,D,2021-03-09,000000,74.5,74.535,73.7775,73.915,2647131000,0
USDRUB_TOM,D,2021-03-10,000000,73.97,74.14,73.6,73.6025,2611814000,0
USDRUB_TOM,D,2021-03-11,000000,73.6,73.87,73.18,73.3,3233595000,0
USDRUB_TOM,D,2021-03-12,000000,73.3525,73.7375,73.23,73.33,3280359000,0
USDRUB_TOM,D,2021-03-15,000000,73.4,73.4775,72.805,72.805,3268250000,0
USDRUB_TOM,D,2021-03-16,000000,72.9475,73.0625,72.53,72.85,3431599000,0
USDRUB_TOM,D,2021-03-17,000000,72.93,74.22,72.8875,73.64,5283378000,0
USDRUB_TOM,D,2021-03-18,000000,73.605,74.4025,73.43,74.3025,4142429000,0
USDRUB_TOM,D,2021-03-19,000000,74.3025,74.48,73.74,74.115,4249589000,0
USDRUB_TOM,D,2021-03-22,000000,74.375,75.0975,74.175,74.94,3711068000,0
USDRUB_TOM,D,2021-03-23,000000,74.98,76.4,74.915,76.39,5014872000,0
USDRUB_TOM,D,2021-03-24,000000,76.255,76.98,75.695,76.5775,4412314000,0
USDRUB_TOM,D,2021-03-25,000000,76,76.645,75.735,76.21,3535241000,0
USDRUB_TOM,D,2021-03-26,000000,76.0475,76.2,75.595,75.655,3127450000,0
USDRUB_TOM,D,2021-03-29,000000,75.72,76.115,75.5525,75.68,2293707000,0
USDRUB_TOM,D,2021-03-30,000000,75.575,76.19,75.39,75.85,3024296000,0
USDRUB_TOM,D,2021-03-31,000000,75.85,76.01,75.22,75.69,2975438000,0
USDRUB_TOM,D,2021-04-01,000000,75.69,76.44,75.5675,76.2575,2965661000,0
USDRUB_TOM,D,2021-04-02,000000,76.2,76.5525,75.925,76.5525,1236252000,0
USDRUB_TOM,D,2021-04-05,000000,76.4,76.74,75.9875,76.39,1754043000,0
USDRUB_TOM,D,2021-04-06,000000,76.39,77.345,76.1775,77.265,3223114000,0
USDRUB_TOM,D,2021-04-07,000000,77.22,78.045,76.8325,76.98,4567864000,0
USDRUB_TOM,D,2021-04-08,000000,76.96,77.39,76.62,76.855,2953998000,0
USDRUB_TOM,D,2021-04-09,000000,76.8875,77.48,76.8475,77.395,2712844000,0
USDRUB_TOM,D,2021-04-12,000000,77.395,77.7575,77.0675,77.385,2524042000,0
USDRUB_TOM,D,2021-04-13,000000,77.44,77.575,75.8125,75.94,3619327000,0
USDRUB_TOM,D,2021-04-14,000000,76.0475,76.115,75.4525,75.87,2931227000,0
USDRUB_TOM,D,2021-04-15,000000,75.87,77.5475,75.8225,76.325,6489252000,0
USDRUB_TOM,D,2021-04-16,000000,76.35,76.51,75.315,75.8175,3918384000,0
USDRUB_TOM,D,2021-04-19,000000,76,76.44,75.7725,76.35,2665157000,0
USDRUB_TOM,D,2021-04-20,000000,76.335,77.07,75.9325,76.83,3328053000,0
USDRUB_TOM,D,2021-04-21,000000,76.8675,77.07,76.3325,76.6,3082189000,0
USDRUB_TOM,D,2021-04-22,000000,76.67,76.785,75.235,75.4175,4295342000,0
USDRUB_TOM,D,2021-04-23,000000,75.4175,75.6,74.65,74.98,3400921000,0
USDRUB_TOM,D,2021-04-26,000000,75.4475,75.5,74.63,74.97,2192715000,0
USDRUB_TOM,D,2021-04-27,000000,74.9775,75.17,74.7825,74.89,2098017000,0
USDRUB_TOM,D,2021-04-28,000000,74.915,75.0025,74.34,74.4125,2517408000,0
USDRUB_TOM,D,2021-04-29,000000,74.4,74.74,74.19,74.635,2499510000,0
USDRUB_TOM,D,2021-04-30,000000,74.74,75.2475,74.4525,75.21,3004595000,0
USDRUB_TOM,D,2021-05-04,000000,75.1675,75.3625,74.7,74.8425,2215219000,0
USDRUB_TOM,D,2021-05-05,000000,74.8225,74.9975,74.5825,74.86,1661977000,0
USDRUB_TOM,D,2021-05-06,000000,74.84,74.9,74.2,74.23,2187468000,0
USDRUB_TOM,D,2021-05-07,000000,73.9625,74.55,72.0025,73.785,2764362000,0
USDRUB_TOM,D,2021-05-10,000000,73.785,74.3575,73.5125,74.35,1031307000,0
USDRUB_TOM,D,2021-05-11,000000,74.305,74.425,73.82,74.11,2343062000,0
USDRUB_TOM,D,2021-05-12,000000,74.11,74.67,73.92,74.63,3063587000,0
USDRUB_TOM,D,2021-05-13,000000,74.65,74.65,73.8075,74.0775,2709602000,0
USDRUB_TOM,D,2021-05-14,000000,74.0775,74.2475,73.72,74.0125,2288463000,0
USDRUB_TOM,D,2021-05-17,000000,74,74.135,73.71,73.8,1952556000,0
USDRUB_TOM,D,2021-05-18,000000,73.88,73.945,73.54,73.7,2197424000,0
USDRUB_TOM,D,2021-05-19,000000,73.7025,73.9,73.5275,73.79,2780452000,0
USDRUB_TOM,D,2021-05-20,000000,73.9,73.94,73.445,73.53,2271078000,0
USDRUB_TOM,D,2021-05-21,000000,73.5725,73.6975,73.36,73.5975,2721261000,0
USDRUB_TOM,D,2021-05-24,000000,73.6,73.8575,73.415,73.4925,2853415000,0
USDRUB_TOM,D,2021-05-25,000000,73.4925,73.595,73.195,73.5,1988592000,0
USDRUB_TOM,D,2021-05-26,000000,73.445,73.72,73.2625,73.51,2548082000,0
USDRUB_TOM,D,2021-05-27,000000,73.51,73.5975,73.32,73.465,2379189000,0
USDRUB_TOM,D,2021-05-28,000000,73.6,73.71,73.15,73.15,2632112000,0
USDRUB_TOM,D,2021-05-31,000000,73.345,73.49,73.1,73.43,1467409000,0
USDRUB_TOM,D,2021-06-01,000000,73.3975,73.69,73.11,73.5075,2468470000,0
USDRUB_TOM,D,2021-06-02,000000,73.5075,73.745,73.09,73.16,1975062000,0
USDRUB_TOM,D,2021-06-03,000000,73.16,73.3475,73.02,73.24,2082975000,0
USDRUB_TOM,D,2021-06-04,000000,73.24,73.39,72.7625,72.795,2253908000,0
USDRUB_TOM,D,2021-06-07,000000,72.82,73.0575,72.75,72.81,1517332000,0
USDRUB_TOM,D,2021-06-08,000000,72.95,73.0275,72.27,72.3,2317782000,0
USDRUB_TOM,D,2021-06-09,000000,72.365,72.43,71.9825,72.305,2379184000,0
USDRUB_TOM,D,2021-06-10,000000,72.305,72.33,71.7,71.77,2818180000,0
USDRUB_TOM,D,2021-06-11,000000,71.8,72.26,71.55,72.13,2866311000,0
USDRUB_TOM,D,2021-06-14,000000,72.13,72.3775,71.9875,72.1025,944539000,0
USDRUB_TOM,D,2021-06-15,000000,72.095,72.35,71.73,72.18,3564859000,0
USDRUB_TOM,D,2021-06-16,000000,72.1025,72.71,71.62,72.5625,3577425000,0
USDRUB_TOM,D,2021-06-17,000000,72.7,72.7,72.09,72.3225,3790208000,0
USDRUB_TOM,D,2021-06-18,000000,72.3275,72.865,72.0825,72.85,3637792000,0
USDRUB_TOM,D,2021-06-21,000000,72.965,73.345,72.735,73.1325,3276950000,0
USDRUB_TOM,D,2021-06-22,000000,73.1275,73.3,72.8075,72.875,2316638000,0
USDRUB_TOM,D,2021-06-23,000000,72.9225,72.9825,72.35,72.6075,2792615000,0
USDRUB_TOM,D,2021-06-24,000000,72.57,72.6925,72.125,72.305,2375306000,0
USDRUB_TOM,D,2021-06-25,000000,72.2525,72.3575,72.0375,72.2025,1950711000,0
USDRUB_TOM,D,2021-06-28,000000,72.2675,72.31,72.0925,72.1175,1964693000,0
USDRUB_TOM,D,2021-06-29,000000,72.15,72.8725,72.15,72.76,2506493000,0
USDRUB_TOM,D,2021-06-30,000000,72.775,73.2375,72.6425,73.135,3152743000,0
USDRUB_TOM,D,2021-07-01,000000,73.23,73.535,72.8075,73.4,2699046000,0
USDRUB_TOM,D,2021-07-02,000000,73.34,73.81,73.14,73.24,2686565000,0
USDRUB_TOM,D,2021-07-05,000000,73.2625,73.6,73.2275,73.46,1445859000,0
USDRUB_TOM,D,2021-07-06,000000,73.46,74.805,73.155,74.4225,3268461000,0
USDRUB_TOM,D,2021-07-07,000000,74.4225,74.92,73.9425,74.7125,3357622000,0
USDRUB_TOM,D,2021-07-08,000000,74.72,75.35,74.6225,74.7375,2997890000,0
USDRUB_TOM,D,2021-07-09,000000,74.705,74.8275,74.1725,74.36,2405209000,0
USDRUB_TOM,D,2021-07-12,000000,74.2,74.8,74.2,74.44,1996548000,0
